6.132;6.182;6.199;6.287;6.385;6.531;6.746;7.053;7.338;7.624;7.931;8.263;8.544;8.665;8.889;9.066;9.222;9.235;9.150;9.262;9.499;9.619;9.046;7.342;8.269;8.492;8.544;8.673;8.172;8.960;9.026;8.991;8.667;8.600;8.791;8.549;8.456;8.700;8.396;8.663;9.099;9.029;8.840;8.694;8.385;8.299;8.388;6.184;7.189;4.016;6.157;7.623;6.225;6.929;6.341;5.064;4.488;4.276;3.361;8.613;4.376;3.277;5.842;7.962;4.372;2.374;6.601;6.095;8.084;5.121;6.773;9.395;8.471;9.750;8.599;7.907;6.231;10.270;6.833;9.914;9.282;11.030;11.639;12.257;12.337;12.627;13.097;13.516;13.903;14.137;14.314;14.500;14.723;14.848;14.960;15.169;15.385;15.601;15.704;15.814;15.924;15.962;16.094
6.162;6.241;6.240;6.356;6.448;6.587;6.778;6.977;7.306;7.607;7.890;8.190;8.422;8.596;8.708;8.933;9.046;8.960;8.919;9.042;9.006;9.310;9.350;7.525;8.375;8.438;8.424;8.759;8.334;8.904;8.777;8.761;8.527;8.436;8.462;8.044;7.918;8.001;7.997;8.482;8.344;8.875;8.731;8.450;8.263;8.111;6.022;4.097;5.686;3.764;4.342;6.288;4.886;5.510;4.185;3.967;3.464;3.585;2.793;6.595;4.033;2.966;4.522;8.134;4.882;2.805;7.152;5.713;7.588;3.310;6.464;8.833;8.856;9.703;7.262;6.905;7.023;7.821;8.024;7.092;7.653;10.492;11.547;11.911;12.302;12.593;12.912;13.352;13.777;14.100;14.274;14.441;14.584;14.847;14.993;15.173;15.321;15.558;15.720;15.814;15.932;15.969;15.967
6.194;6.268;6.314;6.390;6.511;6.695;6.816;6.958;7.165;7.576;7.864;8.121;8.352;8.436;8.601;8.774;8.899;8.715;8.845;8.898;8.765;8.949;8.827;7.898;8.429;8.460;8.424;8.563;8.493;8.816;8.694;7.247;8.459;8.289;8.212;7.746;7.134;7.242;8.197;8.315;6.912;8.822;8.450;8.096;7.737;7.591;4.269;3.345;3.932;2.791;5.006;6.446;4.860;3.711;3.309;2.624;2.796;4.297;3.832;5.850;3.267;2.923;2.532;4.357;6.802;2.795;3.249;3.521;6.861;4.455;5.650;7.273;6.969;7.769;6.350;6.351;8.526;8.317;7.435;6.902;7.823;8.412;10.124;10.856;11.866;12.072;12.847;13.185;13.603;14.021;14.212;14.430;14.621;14.754;14.959;15.175;15.315;15.441;15.658;15.837;15.910;15.921;15.982
6.195;6.293;6.364;6.412;6.547;6.771;6.852;6.987;7.174;7.419;7.845;8.113;8.317;8.345;8.442;8.667;8.616;8.593;8.516;8.423;8.438;8.531;7.494;7.446;8.481;8.508;8.358;8.521;8.623;8.674;8.545;7.067;8.259;8.338;8.194;7.635;6.760;6.761;5.968;5.716;6.697;8.849;6.620;8.380;7.239;6.903;3.778;3.222;2.881;2.010;5.733;5.410;3.353;3.136;1.901;1.901;2.526;2.228;3.123;4.673;2.558;1.697;2.999;4.425;7.681;2.015;3.053;1.875;2.613;3.898;3.822;5.563;6.928;8.671;6.390;6.324;6.458;5.330;7.419;6.254;7.172;6.576;7.076;10.438;10.216;10.835;11.903;13.331;13.495;14.002;14.165;14.398;14.536;14.715;14.988;15.116;15.299;15.487;15.605;15.740;15.951;15.944;15.927
6.051;6.288;6.383;6.500;6.701;6.791;6.919;7.039;7.171;7.372;7.754;8.011;8.234;8.169;8.221;8.526;8.497;8.401;8.405;8.175;8.139;8.024;7.002;7.895;8.600;8.281;7.630;8.470;8.453;8.423;8.485;7.306;8.016;8.075;6.783;5.478;6.065;6.056;3.560;4.731;7.168;8.682;3.826;6.649;7.622;6.824;3.382;2.980;3.255;2.349;4.178;3.192;3.650;3.043;1.539;1.775;2.158;2.012;3.720;3.694;3.710;2.356;3.193;4.212;6.472;3.195;2.766;1.865;2.294;4.757;6.308;5.734;8.167;7.088;8.864;6.724;6.106;5.028;6.294;5.340;6.856;5.137;5.957;10.692;10.899;9.059;11.533;13.100;13.436;13.761;14.148;14.353;14.565;14.702;14.876;15.130;15.299;15.453;15.608;15.752;15.916;15.981;15.976
5.998;6.182;6.396;6.542;6.769;6.891;6.964;7.025;7.168;7.385;7.559;7.972;8.160;8.086;8.067;8.320;8.413;8.317;8.185;8.055;7.882;7.196;7.032;8.231;8.546;7.674;5.788;4.942;6.618;6.492;6.016;7.433;7.741;7.232;5.727;5.115;2.545;4.042;2.867;3.907;4.792;7.920;3.588;4.365;6.470;5.999;4.264;2.974;2.174;1.781;2.693;2.818;4.038;2.941;0.877;1.681;1.127;1.684;3.729;2.627;2.996;3.096;2.277;5.055;7.398;2.966;0.954;1.229;1.588;4.164;4.423;5.478;7.868;6.561;7.813;6.174;4.855;5.093;5.682;7.061;7.639;4.969;7.392;10.067;10.389;8.562;8.921;13.038;13.321;13.710;13.930;14.331;14.518;14.705;14.903;15.028;15.329;15.460;15.576;15.741;15.894;15.994;16.012
5.852;6.135;6.393;6.627;6.817;6.950;7.031;7.025;7.155;7.316;7.498;7.751;7.955;7.952;7.978;7.991;8.231;8.209;7.981;7.848;7.702;7.244;7.278;8.561;8.511;6.213;4.797;4.736;4.998;4.643;4.714;5.115;5.082;5.324;6.134;5.805;3.425;2.685;2.590;4.494;4.039;7.903;4.008;3.709;4.334;5.918;5.532;1.934;0.720;1.237;1.969;2.463;3.608;2.044;2.081;1.068;1.249;1.068;2.482;2.368;3.092;4.209;4.198;5.527;8.160;2.581;2.333;2.703;2.271;2.901;4.268;5.123;6.140;7.731;6.478;5.874;6.919;4.750;4.299;5.746;6.523;5.804;6.725;10.411;9.715;9.173;7.588;12.624;13.244;13.545;13.858;14.101;14.466;14.624;14.799;14.977;15.202;15.445;15.596;15.764;15.818;15.922;16.017
5.761;6.080;6.291;6.630;6.882;6.985;7.037;7.003;7.137;7.281;7.452;7.661;7.739;7.873;7.844;7.863;8.064;8.178;7.942;7.782;7.508;7.151;7.246;8.460;8.307;5.399;4.959;3.961;4.871;4.554;5.020;3.845;3.352;4.550;5.634;6.998;3.193;3.499;3.280;2.442;2.805;6.022;6.121;3.441;5.021;5.205;5.445;0.799;0.425;1.144;1.771;2.530;4.203;2.385;2.243;1.452;2.224;1.600;2.813;2.225;3.313;4.386;4.878;5.088;7.630;2.362;3.467;4.351;1.699;2.558;5.766;4.195;5.000;7.779;4.177;6.276;9.106;4.950;5.255;5.441;5.420;5.404;6.310;7.832;8.879;6.420;9.388;11.470;13.170;13.475;13.784;14.081;14.297;14.560;14.817;14.952;15.167;15.339;15.570;15.692;15.817;15.946;16.052
5.654;6.006;6.193;6.490;6.887;7.015;7.062;6.988;7.054;7.312;7.447;7.557;7.723;7.717;7.569;7.693;7.960;7.909;7.823;7.527;7.193;7.103;7.193;7.516;8.002;6.071;4.282;4.452;3.736;4.481;4.637;3.945;2.996;3.948;4.228;5.067;2.704;3.710;2.425;2.158;2.447;4.809;5.445;2.954;5.315;3.626;3.319;1.251;0.524;0.414;2.494;2.774;2.988;2.762;0.974;0.583;-0.060;-0.307;2.372;1.842;4.099;3.724;4.804;6.630;4.630;3.053;3.642;2.596;1.876;2.530;4.941;5.293;5.943;6.498;4.194;5.766;10.714;9.114;7.500;6.509;5.749;4.820;6.643;8.129;6.013;7.360;8.668;10.759;13.155;13.363;13.766;14.029;14.259;14.504;14.705;14.910;15.074;15.276;15.537;15.691;15.780;15.952;16.097
5.533;5.908;6.116;6.451;6.750;6.982;6.998;6.984;7.073;7.226;7.397;7.480;7.577;7.613;7.390;7.533;7.834;7.691;7.626;7.516;7.159;6.899;7.048;6.746;7.501;6.375;3.602;4.404;3.456;4.183;4.298;3.672;3.116;2.325;3.563;2.745;3.592;4.573;2.386;3.039;4.458;4.285;3.918;2.986;5.322;2.959;2.612;1.020;1.207;1.347;3.490;2.751;2.061;2.240;0.860;0.924;-0.969;0.583;1.904;3.929;3.784;4.000;4.277;6.188;4.624;3.802;4.654;2.295;4.268;2.136;3.768;4.819;5.619;7.162;5.428;4.931;8.962;11.635;8.267;6.193;5.600;5.427;5.402;5.852;5.968;7.845;8.583;9.645;12.415;13.229;13.661;14.005;14.192;14.429;14.722;14.852;15.095;15.285;15.413;15.662;15.779;15.889;16.055
5.180;5.711;6.040;6.381;6.584;6.800;6.938;6.902;7.050;7.225;7.300;7.451;7.497;7.267;7.243;7.193;7.570;7.593;7.332;7.182;6.709;6.757;6.712;6.376;5.740;5.476;3.125;3.848;3.535;3.511;3.654;3.945;2.625;1.873;2.301;1.758;3.965;4.186;2.248;4.354;5.507;3.794;2.916;1.533;3.819;3.001;2.121;1.117;1.472;1.946;1.343;1.746;2.034;0.974;2.007;0.462;3.358;4.595;4.694;7.988;2.749;5.097;3.238;5.054;4.346;3.988;6.002;2.074;4.093;3.483;4.591;4.537;4.437;4.389;5.442;5.486;7.702;11.023;8.760;6.596;4.989;5.134;5.722;2.916;6.867;6.744;8.550;8.463;11.887;12.865;13.531;13.923;14.099;14.362;14.550;14.919;15.048;15.235;15.373;15.579;15.775;15.885;16.030
5.084;5.486;5.970;6.308;6.473;6.652;6.810;6.879;7.059;7.207;7.311;7.402;7.397;7.197;6.925;7.145;6.846;6.517;7.295;6.758;6.477;6.631;6.432;6.153;6.223;6.430;3.885;3.856;3.131;3.257;2.911;2.149;2.499;1.388;0.971;1.746;3.909;4.906;2.072;4.027;0.624;2.281;2.506;1.889;3.897;5.202;2.557;2.258;0.878;2.683;3.123;2.359;2.057;1.660;1.732;1.123;5.992;5.640;7.016;4.266;2.217;4.077;4.929;4.640;3.828;2.465;5.853;2.885;4.305;4.038;3.274;6.347;5.128;4.223;6.171;6.944;9.184;10.893;10.401;7.351;6.224;3.533;4.776;4.923;7.114;6.957;7.891;8.087;11.496;11.116;12.873;13.826;14.085;14.300;14.583;14.662;15.075;15.230;15.354;15.517;15.679;15.798;16.008
4.988;5.461;5.779;6.179;6.385;6.560;6.638;6.863;7.063;7.202;7.280;7.383;7.334;6.999;6.979;5.071;5.015;4.837;6.391;4.956;6.060;6.385;4.836;6.063;6.218;5.590;5.085;4.249;3.284;3.214;1.867;1.046;2.078;0.504;0.731;0.954;2.694;5.370;3.140;1.983;0.899;3.138;2.689;1.945;3.652;4.975;1.895;0.735;2.043;3.299;4.296;2.798;2.795;1.447;1.426;-0.260;-0.065;4.435;7.952;4.575;3.551;7.649;5.612;3.581;4.213;2.494;4.139;2.817;6.016;4.586;4.637;5.127;6.124;5.621;4.586;6.488;10.051;11.912;10.564;7.109;6.311;6.161;4.430;5.449;5.719;6.126;7.589;6.521;10.857;9.263;12.543;13.811;14.010;14.258;14.441;14.707;14.984;15.129;15.314;15.519;15.669;15.830;15.953
5.001;5.453;5.775;6.171;6.338;6.489;6.644;6.787;7.046;7.184;7.313;7.422;7.409;7.034;6.513;4.218;4.297;4.533;4.154;4.183;4.909;4.061;3.994;5.914;3.476;4.593;5.135;4.713;2.936;2.414;0.130;0.492;0.947;1.784;3.335;1.642;3.696;5.330;3.580;2.097;1.331;2.692;3.599;2.037;3.489;3.918;1.963;0.528;2.299;1.371;4.635;3.156;3.453;1.467;-0.126;1.234;-1.246;4.604;5.372;4.859;3.968;6.601;5.998;4.180;2.453;2.073;3.312;4.424;6.735;5.467;6.832;4.780;7.014;4.750;6.072;5.773;5.211;12.193;9.160;7.082;7.266;5.390;4.796;3.610;5.320;5.903;7.672;6.764;11.197;7.748;10.620;13.613;13.915;14.224;14.477;14.667;14.926;15.153;15.279;15.461;15.598;15.689;15.943
5.074;5.512;5.845;6.046;6.340;6.534;6.683;6.842;7.057;7.211;7.296;7.428;7.338;6.666;4.948;3.749;4.147;3.907;3.378;3.986;3.600;4.048;3.267;3.457;3.145;4.671;5.174;4.737;3.319;1.086;1.017;2.506;2.016;4.261;4.056;1.729;4.141;3.817;2.720;1.692;0.545;1.740;2.310;1.869;3.399;3.696;2.757;2.400;-1.190;-0.102;1.186;1.870;2.321;3.050;4.054;4.525;2.253;0.304;6.818;6.437;4.513;6.109;8.386;3.253;2.900;2.126;3.579;3.001;6.301;6.056;5.022;3.398;4.731;5.135;5.423;6.546;7.876;12.068;6.243;8.343;6.230;4.681;4.343;6.463;6.306;5.580;7.035;7.199;10.605;7.491;9.421;13.555;13.770;14.112;14.434;14.658;14.839;15.006;15.237;15.369;15.580;15.662;15.796
5.173;5.582;5.913;6.126;6.269;6.598;6.767;6.894;7.086;7.206;7.396;7.462;7.468;5.665;4.680;3.804;4.070;3.400;2.768;3.354;2.860;3.653;3.461;2.999;3.196;4.792;4.966;4.917;3.741;1.981;2.404;2.710;2.721;1.684;4.002;3.020;4.252;2.706;2.428;0.869;0.656;1.719;1.401;1.358;2.595;1.863;1.396;1.955;3.080;0.952;1.280;0.437;-0.166;0.523;6.500;2.033;1.575;0.569;5.123;7.493;5.598;6.047;7.087;4.577;3.062;2.441;3.450;5.293;5.571;4.848;4.373;5.532;4.605;3.901;5.501;7.414;9.271;10.555;11.255;7.311;5.988;6.771;6.014;4.861;2.376;3.752;8.510;8.222;7.325;7.082;10.802;13.275;13.641;13.921;14.408;14.530;14.787;15.016;15.138;15.373;15.483;15.614;15.775
5.077;5.805;6.030;6.202;6.484;6.656;6.813;7.000;7.156;7.194;7.376;7.461;7.387;4.617;5.182;4.817;4.369;3.840;3.032;2.949;2.978;2.996;2.983;3.288;3.045;4.612;5.167;4.856;4.128;1.217;1.568;0.965;2.498;4.517;2.159;3.174;3.275;2.369;2.411;0.815;-0.485;1.408;1.090;0.411;1.620;2.292;1.770;2.663;4.703;3.182;0.749;2.622;2.616;2.650;4.035;2.712;1.263;1.433;2.192;7.945;7.936;7.904;7.100;5.870;4.176;1.615;4.906;6.666;5.313;3.484;4.093;5.547;3.704;2.268;6.740;5.927;5.101;10.223;11.999;5.905;4.992;4.596;6.964;7.871;5.491;6.364;8.389;6.553;5.711;7.746;11.576;13.007;13.586;13.820;14.338;14.531;14.724;14.925;15.119;15.304;15.520;15.636;15.734
5.213;5.821;6.156;6.304;6.645;6.792;6.851;7.101;7.195;7.232;7.472;7.555;6.008;3.658;5.156;5.343;4.072;3.817;3.209;2.843;3.949;3.579;3.912;4.051;2.583;3.084;4.071;3.268;4.393;1.413;2.260;1.637;2.419;3.344;1.144;1.768;2.499;3.057;2.370;3.611;2.260;2.596;1.345;0.089;1.875;3.177;3.045;2.590;5.802;5.087;1.213;4.599;4.572;6.121;2.360;1.875;1.611;1.577;3.568;7.618;9.378;8.972;7.301;4.445;1.319;0.819;3.023;4.281;3.788;4.408;4.171;2.085;2.396;3.504;4.459;4.293;4.986;10.416;9.247;7.662;4.998;5.884;4.558;9.240;6.852;5.027;7.019;4.829;5.355;6.927;10.982;12.957;13.530;13.889;14.167;14.470;14.742;14.986;15.050;15.230;15.444;15.564;15.689
5.594;6.005;6.226;6.673;6.849;6.850;6.719;7.010;7.289;7.274;7.580;7.584;4.557;4.239;4.971;5.777;5.623;3.731;3.566;2.850;2.789;2.678;4.946;4.235;2.904;2.271;2.271;2.457;3.629;2.234;2.298;1.892;1.367;1.448;1.295;1.315;3.755;3.456;4.167;5.749;6.778;2.645;1.366;0.727;2.597;4.748;1.565;1.764;8.003;7.657;2.842;4.918;6.718;8.391;4.789;3.002;5.456;5.948;3.574;5.109;9.344;9.435;5.969;3.399;1.355;2.493;1.192;2.629;3.918;3.632;4.514;1.917;4.068;4.589;4.925;6.671;4.948;7.965;12.884;10.194;3.437;4.994;4.897;3.637;10.008;9.016;6.169;5.663;4.992;8.551;8.668;12.806;13.547;13.742;14.086;14.296;14.658;14.853;15.020;15.141;15.343;15.548;15.619
5.790;6.170;6.429;6.860;6.930;6.776;6.619;7.040;7.303;7.361;7.723;6.384;4.293;4.626;5.041;5.250;5.679;4.260;4.119;3.609;2.973;2.692;3.882;2.915;2.332;2.067;3.012;2.761;3.381;2.363;-0.465;1.515;2.609;1.979;2.965;1.291;4.136;4.523;3.531;5.804;5.260;2.540;1.873;1.148;-1.421;-2.143;2.873;3.382;8.340;9.809;4.796;4.045;7.366;8.460;6.522;2.917;9.455;8.674;3.797;5.003;10.432;11.804;7.425;3.719;2.813;3.890;4.695;5.557;6.300;4.047;4.798;2.664;6.071;5.819;5.036;6.770;2.217;6.015;13.260;9.525;3.613;2.272;11.221;4.371;7.716;2.675;1.282;7.138;7.449;7.929;9.155;11.752;13.440;13.731;13.971;14.122;14.603;14.792;14.875;15.150;15.268;15.498;15.619
5.986;6.362;6.861;7.018;6.828;6.144;6.541;7.034;7.172;7.218;7.378;4.601;4.028;3.906;5.517;5.657;5.751;4.404;3.763;4.371;3.126;2.610;3.173;3.009;1.837;2.017;2.350;2.140;3.087;2.046;1.743;2.967;1.476;2.637;4.167;2.233;4.488;4.990;1.596;4.246;2.235;2.229;1.119;0.513;-0.169;-0.579;3.674;3.973;7.139;9.834;4.793;6.386;8.219;6.564;5.008;2.099;5.476;8.882;5.888;5.153;0.735;6.686;9.332;6.809;5.773;4.674;4.793;7.609;6.472;5.100;5.046;3.326;5.807;6.045;3.821;7.273;6.452;1.600;6.383;2.388;4.173;4.357;10.093;6.761;2.092;4.761;2.149;4.684;6.565;6.989;8.946;11.431;13.273;13.573;13.808;14.156;14.441;14.718;14.919;15.054;15.273;15.378;15.582
6.205;6.592;7.000;7.025;6.640;6.031;6.602;6.972;7.029;7.269;6.537;3.287;3.215;3.506;4.385;5.726;5.182;4.167;3.755;4.164;3.133;2.398;2.663;2.965;2.365;2.277;1.728;2.479;2.648;1.805;0.341;1.381;1.718;1.654;4.778;1.887;4.711;5.850;5.671;1.112;1.716;0.589;-0.817;0.286;1.895;1.793;0.064;0.075;0.627;6.646;6.692;7.842;9.222;7.137;6.219;3.478;8.797;9.006;6.904;5.748;1.439;5.922;8.864;9.249;6.077;2.812;3.618;9.123;6.565;6.790;5.428;2.882;1.409;6.974;3.203;6.639;8.447;9.586;3.603;4.759;4.068;4.292;5.638;8.518;6.214;2.907;3.238;2.548;6.165;5.414;6.476;11.218;11.617;12.946;13.863;14.051;14.388;14.655;14.819;15.099;15.191;15.341;15.480
5.996;6.770;6.876;6.643;5.553;5.804;6.729;7.023;7.157;7.398;6.369;3.692;3.197;3.630;3.029;5.383;5.266;5.018;4.202;4.503;1.969;3.029;2.396;2.763;4.171;2.064;1.716;2.492;3.252;1.654;0.087;2.139;3.443;4.138;4.302;2.318;3.470;4.341;5.454;5.799;5.816;3.957;1.889;4.287;1.543;0.538;-0.792;0.778;0.915;5.055;8.732;10.422;8.707;6.751;8.292;3.728;8.708;9.009;5.699;9.071;5.609;7.562;9.468;11.166;3.672;1.563;0.199;6.510;8.474;8.024;5.900;3.369;2.574;4.194;3.921;5.981;6.264;9.898;8.051;3.675;5.097;4.234;2.960;0.074;3.965;3.541;1.350;6.158;6.233;5.351;5.874;10.555;12.242;11.194;13.855;13.999;14.284;14.532;14.773;14.989;15.222;15.386;15.480
